"x","y","mg TFBZ/m2","mg TFBZ/kg sediment"
206487.5,770687.5,0.000,0.000
206512.5,770687.5,0.066,0.001
206537.5,770687.5,0.000,0.000
206562.5,770687.5,0.000,0.000
206587.5,770687.5,0.000,0.000
206612.5,770687.5,0.000,0.000
206637.5,770687.5,0.000,0.000
206662.5,770687.5,0.000,0.000
205712.5,770662.5,0.000,0.000
205737.5,770662.5,0.000,0.000
205762.5,770662.5,0.000,0.000
205787.5,770662.5,0.000,0.000
205812.5,770662.5,0.000,0.000
205837.5,770662.5,0.000,0.000
205862.5,770662.5,0.000,0.000
205887.5,770662.5,0.000,0.000
205912.5,770662.5,0.000,0.000
205937.5,770662.5,0.132,0.002
205962.5,770662.5,0.132,0.002
205987.5,770662.5,0.132,0.002
206012.5,770662.5,0.924,0.015
206037.5,770662.5,3.171,0.052
206062.5,770662.5,13.806,0.227
206087.5,770662.5,33.747,0.555
206112.5,770662.5,38.937,0.640
206137.5,770662.5,25.577,0.421
206162.5,770662.5,13.950,0.229
206187.5,770662.5,6.433,0.106
206212.5,770662.5,4.049,0.067
206237.5,770662.5,1.058,0.017
206262.5,770662.5,0.330,0.005
206287.5,770662.5,0.066,0.001
206312.5,770662.5,0.264,0.004
206337.5,770662.5,0.000,0.000
206362.5,770662.5,0.000,0.000
206387.5,770662.5,0.000,0.000
206412.5,770662.5,0.000,0.000
206437.5,770662.5,0.000,0.000
206462.5,770662.5,0.000,0.000
206487.5,770662.5,0.000,0.000
206512.5,770662.5,0.264,0.004
206537.5,770662.5,0.000,0.000
206562.5,770662.5,0.132,0.002
206587.5,770662.5,0.066,0.001
206612.5,770662.5,0.000,0.000
206637.5,770662.5,0.000,0.000
206662.5,770662.5,0.000,0.000
205712.5,770637.5,0.000,0.000
205737.5,770637.5,0.000,0.000
205762.5,770637.5,0.000,0.000
205787.5,770637.5,0.000,0.000
205812.5,770637.5,0.066,0.001
205837.5,770637.5,0.000,0.000
205862.5,770637.5,0.066,0.001
205887.5,770637.5,0.132,0.002
205912.5,770637.5,0.000,0.000
205937.5,770637.5,0.198,0.003
205962.5,770637.5,0.660,0.011
205987.5,770637.5,0.594,0.010
206012.5,770637.5,3.901,0.064
206037.5,770637.5,14.672,0.241
206062.5,770637.5,37.225,0.612
206087.5,770637.5,51.121,0.841
206112.5,770637.5,44.164,0.726
206137.5,770637.5,22.577,0.371
206162.5,770637.5,6.775,0.111
206187.5,770637.5,1.915,0.032
206212.5,770637.5,0.726,0.012
206237.5,770637.5,0.198,0.003
206262.5,770637.5,0.132,0.002
206287.5,770637.5,0.000,0.000
206312.5,770637.5,0.000,0.000
206337.5,770637.5,0.000,0.000
206362.5,770637.5,0.000,0.000
206387.5,770637.5,0.000,0.000
206412.5,770637.5,0.000,0.000
206437.5,770637.5,0.066,0.001
206462.5,770637.5,0.000,0.000
206487.5,770637.5,0.000,0.000
206512.5,770637.5,0.000,0.000
206537.5,770637.5,0.000,0.000
206562.5,770637.5,0.000,0.000
206587.5,770637.5,0.000,0.000
206612.5,770637.5,0.000,0.000
206637.5,770637.5,0.000,0.000
206662.5,770637.5,0.000,0.000
205712.5,770612.5,0.000,0.000
205737.5,770612.5,0.000,0.000
205762.5,770612.5,0.000,0.000
205787.5,770612.5,0.000,0.000
205812.5,770612.5,0.000,0.000
205837.5,770612.5,0.000,0.000
205862.5,770612.5,0.000,0.000
205887.5,770612.5,0.066,0.001
205912.5,770612.5,0.396,0.007
205937.5,770612.5,0.330,0.005
205962.5,770612.5,1.452,0.024
205987.5,770612.5,3.839,0.063
206012.5,770612.5,11.495,0.189
206037.5,770612.5,33.806,0.556
206062.5,770612.5,57.617,0.948
206087.5,770612.5,51.308,0.844
206112.5,770612.5,27.528,0.453
206137.5,770612.5,8.926,0.147
206162.5,770612.5,1.583,0.026
206187.5,770612.5,0.528,0.009
206212.5,770612.5,0.198,0.003
206237.5,770612.5,0.000,0.000
206262.5,770612.5,0.000,0.000
206287.5,770612.5,0.000,0.000
206312.5,770612.5,0.000,0.000
206337.5,770612.5,0.000,0.000
206362.5,770612.5,0.000,0.000
206387.5,770612.5,0.000,0.000
206412.5,770612.5,0.066,0.001
206437.5,770612.5,0.000,0.000
206462.5,770612.5,0.000,0.000
206487.5,770612.5,0.000,0.000
206512.5,770612.5,0.000,0.000
206537.5,770612.5,0.000,0.000
206562.5,770612.5,0.000,0.000
206587.5,770612.5,0.000,0.000
206612.5,770612.5,0.000,0.000
206637.5,770612.5,0.000,0.000
206662.5,770612.5,0.000,0.000
205712.5,770587.5,0.000,0.000
205737.5,770587.5,0.000,0.000
205762.5,770587.5,0.000,0.000
205787.5,770587.5,0.000,0.000
205812.5,770587.5,0.000,0.000
205837.5,770587.5,0.066,0.001
205862.5,770587.5,0.000,0.000
205887.5,770587.5,0.528,0.009
205912.5,770587.5,0.264,0.004
205937.5,770587.5,0.990,0.016
205962.5,770587.5,3.639,0.060
205987.5,770587.5,8.322,0.137
206012.5,770587.5,21.392,0.352
206037.5,770587.5,39.706,0.653
206062.5,770587.5,48.151,0.792
206087.5,770587.5,27.784,0.457
206112.5,770587.5,7.470,0.123
206137.5,770587.5,0.924,0.015
206162.5,770587.5,0.330,0.005
206187.5,770587.5,0.264,0.004
206212.5,770587.5,0.000,0.000
206237.5,770587.5,0.066,0.001
206262.5,770587.5,0.000,0.000
206287.5,770587.5,0.000,0.000
206312.5,770587.5,0.000,0.000
206337.5,770587.5,0.000,0.000
206362.5,770587.5,0.000,0.000
206387.5,770587.5,0.000,0.000
206412.5,770587.5,0.132,0.002
206437.5,770587.5,0.066,0.001
206462.5,770587.5,0.066,0.001
206487.5,770587.5,0.000,0.000
206512.5,770587.5,0.000,0.000
206537.5,770587.5,0.000,0.000
206562.5,770587.5,0.000,0.000
206587.5,770587.5,0.000,0.000
206612.5,770587.5,0.000,0.000
206637.5,770587.5,0.000,0.000
206662.5,770587.5,0.000,0.000
205712.5,770562.5,0.000,0.000
205737.5,770562.5,0.000,0.000
205762.5,770562.5,0.000,0.000
205787.5,770562.5,0.132,0.002
205812.5,770562.5,0.000,0.000
205837.5,770562.5,0.132,0.002
205862.5,770562.5,0.066,0.001
205887.5,770562.5,0.462,0.008
205912.5,770562.5,1.188,0.020
205937.5,770562.5,2.245,0.037
205962.5,770562.5,6.748,0.111
205987.5,770562.5,11.466,0.189
206012.5,770562.5,19.346,0.318
206037.5,770562.5,21.254,0.350
206062.5,770562.5,17.318,0.285
206087.5,770562.5,6.043,0.099
206112.5,770562.5,1.122,0.018
206137.5,770562.5,0.264,0.004
206162.5,770562.5,0.264,0.004
206187.5,770562.5,0.000,0.000
206212.5,770562.5,0.000,0.000
206237.5,770562.5,0.000,0.000
206262.5,770562.5,0.066,0.001
206287.5,770562.5,0.000,0.000
206312.5,770562.5,0.000,0.000
206337.5,770562.5,0.000,0.000
206362.5,770562.5,0.000,0.000
206387.5,770562.5,0.132,0.002
206412.5,770562.5,0.000,0.000
206437.5,770562.5,0.000,0.000
206462.5,770562.5,0.000,0.000
206487.5,770562.5,0.000,0.000
206512.5,770562.5,0.000,0.000
206537.5,770562.5,0.000,0.000
206562.5,770562.5,0.000,0.000
206587.5,770562.5,0.000,0.000
206612.5,770562.5,0.000,0.000
206637.5,770562.5,0.000,0.000
206662.5,770562.5,0.000,0.000
205712.5,770537.5,0.000,0.000
205737.5,770537.5,0.000,0.000
205762.5,770537.5,0.000,0.000
205787.5,770537.5,0.000,0.000
205812.5,770537.5,0.000,0.000
205837.5,770537.5,0.000,0.000
205862.5,770537.5,0.132,0.002
205887.5,770537.5,0.792,0.013
205912.5,770537.5,2.641,0.043
205937.5,770537.5,5.350,0.088
205962.5,770537.5,7.546,0.124
205987.5,770537.5,10.822,0.178
206012.5,770537.5,8.804,0.145
206037.5,770537.5,6.485,0.107
206062.5,770537.5,2.796,0.046
206087.5,770537.5,1.122,0.018
206112.5,770537.5,0.198,0.003
206137.5,770537.5,0.066,0.001
206162.5,770537.5,0.000,0.000
206187.5,770537.5,0.000,0.000
206212.5,770537.5,0.132,0.002
206237.5,770537.5,0.000,0.000
206262.5,770537.5,0.000,0.000
206287.5,770537.5,0.000,0.000
206312.5,770537.5,0.000,0.000
206337.5,770537.5,0.000,0.000
206362.5,770537.5,0.000,0.000
206387.5,770537.5,0.000,0.000
206412.5,770537.5,0.000,0.000
206437.5,770537.5,0.066,0.001
206462.5,770537.5,0.066,0.001
206487.5,770537.5,0.000,0.000
206512.5,770537.5,0.000,0.000
206537.5,770537.5,0.000,0.000
206562.5,770537.5,0.000,0.000
206587.5,770537.5,0.000,0.000
206612.5,770537.5,0.000,0.000
206637.5,770537.5,0.000,0.000
206662.5,770537.5,0.000,0.000
205712.5,770512.5,0.000,0.000
205737.5,770512.5,0.000,0.000
205762.5,770512.5,0.066,0.001
205787.5,770512.5,0.066,0.001
205812.5,770512.5,0.066,0.001
205837.5,770512.5,0.198,0.003
205862.5,770512.5,0.396,0.007
205887.5,770512.5,1.583,0.026
205912.5,770512.5,2.969,0.049
205937.5,770512.5,5.410,0.089
205962.5,770512.5,4.295,0.071
205987.5,770512.5,4.047,0.067
206012.5,770512.5,2.866,0.047
206037.5,770512.5,0.802,0.013
206062.5,770512.5,0.330,0.005
206087.5,770512.5,0.066,0.001
206112.5,770512.5,0.066,0.001
206137.5,770512.5,0.066,0.001
206162.5,770512.5,0.066,0.001
206187.5,770512.5,0.000,0.000
206212.5,770512.5,0.000,0.000
206237.5,770512.5,0.000,0.000
206262.5,770512.5,0.066,0.001
206287.5,770512.5,0.000,0.000
206312.5,770512.5,0.000,0.000
206337.5,770512.5,0.000,0.000
206362.5,770512.5,0.000,0.000
206387.5,770512.5,0.066,0.001
206412.5,770512.5,0.066,0.001
206437.5,770512.5,0.000,0.000
206462.5,770512.5,0.000,0.000
206487.5,770512.5,0.000,0.000
206512.5,770512.5,0.066,0.001
206537.5,770512.5,0.000,0.000
206562.5,770512.5,0.000,0.000
206587.5,770512.5,0.000,0.000
206612.5,770512.5,0.000,0.000
206637.5,770512.5,0.000,0.000
206662.5,770512.5,0.000,0.000
205712.5,770487.5,0.000,0.000
205737.5,770487.5,0.066,0.001
205762.5,770487.5,0.000,0.000
205787.5,770487.5,0.066,0.001
205812.5,770487.5,0.066,0.001
205837.5,770487.5,0.660,0.011
205862.5,770487.5,0.594,0.010
205887.5,770487.5,1.320,0.022
205912.5,770487.5,1.517,0.025
205937.5,770487.5,1.517,0.025
205962.5,770487.5,1.583,0.026
205987.5,770487.5,1.122,0.018
206012.5,770487.5,0.660,0.011
206037.5,770487.5,0.132,0.002
206062.5,770487.5,0.000,0.000
206087.5,770487.5,0.066,0.001
206112.5,770487.5,0.000,0.000
206137.5,770487.5,0.066,0.001
206162.5,770487.5,0.000,0.000
206187.5,770487.5,0.000,0.000
206212.5,770487.5,0.000,0.000
206237.5,770487.5,0.000,0.000
206262.5,770487.5,0.000,0.000
206287.5,770487.5,0.000,0.000
206312.5,770487.5,0.000,0.000
206337.5,770487.5,0.000,0.000
206362.5,770487.5,0.000,0.000
206387.5,770487.5,0.000,0.000
206412.5,770487.5,0.000,0.000
206437.5,770487.5,0.000,0.000
206462.5,770487.5,0.066,0.001
206487.5,770487.5,0.000,0.000
206512.5,770487.5,0.000,0.000
206537.5,770487.5,0.000,0.000
206562.5,770487.5,0.000,0.000
206587.5,770487.5,0.000,0.000
206612.5,770487.5,0.000,0.000
206637.5,770487.5,0.000,0.000
206662.5,770487.5,0.000,0.000
205712.5,770462.5,0.000,0.000
205737.5,770462.5,0.132,0.002
205762.5,770462.5,0.198,0.003
205787.5,770462.5,0.132,0.002
205812.5,770462.5,0.396,0.007
205837.5,770462.5,0.660,0.011
205862.5,770462.5,0.528,0.009
205887.5,770462.5,0.858,0.014
205912.5,770462.5,0.594,0.010
205937.5,770462.5,0.396,0.007
205962.5,770462.5,0.330,0.005
205987.5,770462.5,0.396,0.007
206012.5,770462.5,0.198,0.003
206037.5,770462.5,0.000,0.000
206062.5,770462.5,0.066,0.001
206087.5,770462.5,0.000,0.000
206112.5,770462.5,0.000,0.000
206137.5,770462.5,0.000,0.000
206162.5,770462.5,0.000,0.000
206187.5,770462.5,0.066,0.001
206212.5,770462.5,0.000,0.000
206237.5,770462.5,0.000,0.000
206262.5,770462.5,0.000,0.000
206287.5,770462.5,0.000,0.000
206312.5,770462.5,0.000,0.000
206337.5,770462.5,0.000,0.000
206362.5,770462.5,0.000,0.000
206387.5,770462.5,0.000,0.000
206412.5,770462.5,0.000,0.000
206437.5,770462.5,0.066,0.001
206462.5,770462.5,0.000,0.000
206487.5,770462.5,0.000,0.000
206512.5,770462.5,0.000,0.000
206537.5,770462.5,0.000,0.000
206562.5,770462.5,0.000,0.000
206587.5,770462.5,0.000,0.000
206612.5,770462.5,0.000,0.000
206637.5,770462.5,0.000,0.000
206662.5,770462.5,0.000,0.000
205712.5,770437.5,0.000,0.000
205737.5,770437.5,0.066,0.001
205762.5,770437.5,0.066,0.001
205787.5,770437.5,0.330,0.005
205812.5,770437.5,0.198,0.003
205837.5,770437.5,0.396,0.007
205862.5,770437.5,0.330,0.005
205887.5,770437.5,0.594,0.010
205912.5,770437.5,0.528,0.009
205937.5,770437.5,0.132,0.002
205962.5,770437.5,0.462,0.008
205987.5,770437.5,0.132,0.002
206012.5,770437.5,0.066,0.001
206037.5,770437.5,0.066,0.001
206062.5,770437.5,0.000,0.000
206087.5,770437.5,0.000,0.000
206112.5,770437.5,0.000,0.000
206137.5,770437.5,0.000,0.000
206162.5,770437.5,0.000,0.000
206187.5,770437.5,0.000,0.000
206212.5,770437.5,0.000,0.000
206237.5,770437.5,0.000,0.000
206262.5,770437.5,0.066,0.001
206287.5,770437.5,0.000,0.000
206312.5,770437.5,0.066,0.001
206337.5,770437.5,0.000,0.000
206362.5,770437.5,0.000,0.000
206387.5,770437.5,0.000,0.000
206412.5,770437.5,0.000,0.000
206437.5,770437.5,0.000,0.000
206462.5,770437.5,0.066,0.001
206487.5,770437.5,0.000,0.000
206512.5,770437.5,0.000,0.000
206537.5,770437.5,0.000,0.000
206562.5,770437.5,0.000,0.000
206587.5,770437.5,0.000,0.000
206612.5,770437.5,0.000,0.000
206637.5,770437.5,0.000,0.000
206662.5,770437.5,0.000,0.000
205712.5,770412.5,0.000,0.000
205737.5,770412.5,0.066,0.001
205762.5,770412.5,0.198,0.003
205787.5,770412.5,0.066,0.001
205812.5,770412.5,0.264,0.004
205837.5,770412.5,0.264,0.004
205862.5,770412.5,0.462,0.008
205887.5,770412.5,0.396,0.007
205912.5,770412.5,0.000,0.000
205937.5,770412.5,0.132,0.002
205962.5,770412.5,0.132,0.002
205987.5,770412.5,0.000,0.000
206012.5,770412.5,0.000,0.000
206037.5,770412.5,0.000,0.000
206062.5,770412.5,0.000,0.000
206087.5,770412.5,0.000,0.000
206112.5,770412.5,0.000,0.000
206137.5,770412.5,0.066,0.001
206162.5,770412.5,0.000,0.000
206187.5,770412.5,0.000,0.000
206212.5,770412.5,0.066,0.001
206237.5,770412.5,0.000,0.000
206262.5,770412.5,0.000,0.000
206287.5,770412.5,0.000,0.000
206312.5,770412.5,0.000,0.000
206337.5,770412.5,0.000,0.000
206362.5,770412.5,0.000,0.000
206387.5,770412.5,0.066,0.001
206412.5,770412.5,0.000,0.000
206437.5,770412.5,0.000,0.000
206462.5,770412.5,0.000,0.000
206487.5,770412.5,0.000,0.000
206512.5,770412.5,0.000,0.000
206537.5,770412.5,0.000,0.000
206562.5,770412.5,0.000,0.000
206587.5,770412.5,0.000,0.000
206612.5,770412.5,0.000,0.000
206637.5,770412.5,0.000,0.000
206662.5,770412.5,0.000,0.000
205712.5,770387.5,0.000,0.000
205737.5,770387.5,0.264,0.004
205762.5,770387.5,0.066,0.001
205787.5,770387.5,0.000,0.000
205812.5,770387.5,0.132,0.002
205837.5,770387.5,0.198,0.003
205862.5,770387.5,0.066,0.001
205887.5,770387.5,0.132,0.002
205912.5,770387.5,0.132,0.002
205937.5,770387.5,0.066,0.001
205962.5,770387.5,0.000,0.000
205987.5,770387.5,0.066,0.001
206012.5,770387.5,0.000,0.000
206037.5,770387.5,0.000,0.000
206062.5,770387.5,0.000,0.000
206087.5,770387.5,0.000,0.000
206112.5,770387.5,0.000,0.000
206137.5,770387.5,0.000,0.000
206162.5,770387.5,0.000,0.000
206187.5,770387.5,0.000,0.000
206212.5,770387.5,0.000,0.000
206237.5,770387.5,0.000,0.000
206262.5,770387.5,0.000,0.000
206287.5,770387.5,0.000,0.000
206312.5,770387.5,0.000,0.000
206337.5,770387.5,0.000,0.000
206362.5,770387.5,0.000,0.000
206387.5,770387.5,0.000,0.000
206412.5,770387.5,0.000,0.000
206437.5,770387.5,0.000,0.000
206462.5,770387.5,0.000,0.000
206487.5,770387.5,0.000,0.000
206512.5,770387.5,0.000,0.000
206537.5,770387.5,0.000,0.000
206562.5,770387.5,0.000,0.000
206587.5,770387.5,0.000,0.000
206612.5,770387.5,0.000,0.000
206637.5,770387.5,0.000,0.000
206662.5,770387.5,0.000,0.000
205712.5,770362.5,0.066,0.001
205737.5,770362.5,0.264,0.004
205762.5,770362.5,0.198,0.003
205787.5,770362.5,0.066,0.001
205812.5,770362.5,0.066,0.001
205837.5,770362.5,0.132,0.002
205862.5,770362.5,0.000,0.000
205887.5,770362.5,0.000,0.000
205912.5,770362.5,0.000,0.000
205937.5,770362.5,0.000,0.000
205962.5,770362.5,0.000,0.000
205987.5,770362.5,0.000,0.000
206012.5,770362.5,0.000,0.000
206037.5,770362.5,0.000,0.000
206062.5,770362.5,0.000,0.000
206087.5,770362.5,0.000,0.000
206112.5,770362.5,0.000,0.000
206137.5,770362.5,0.000,0.000
206162.5,770362.5,0.000,0.000
206187.5,770362.5,0.000,0.000
206212.5,770362.5,0.000,0.000
206237.5,770362.5,0.000,0.000
206262.5,770362.5,0.000,0.000
206287.5,770362.5,0.000,0.000
206312.5,770362.5,0.000,0.000
206337.5,770362.5,0.000,0.000
206362.5,770362.5,0.000,0.000
206387.5,770362.5,0.000,0.000
206412.5,770362.5,0.000,0.000
206437.5,770362.5,0.000,0.000
206462.5,770362.5,0.000,0.000
206487.5,770362.5,0.000,0.000
206512.5,770362.5,0.000,0.000
206537.5,770362.5,0.000,0.000
206562.5,770362.5,0.000,0.000
206587.5,770362.5,0.000,0.000
206612.5,770362.5,0.000,0.000
206637.5,770362.5,0.000,0.000
206662.5,770362.5,0.000,0.000
205712.5,770337.5,0.132,0.002
205737.5,770337.5,0.066,0.001
205762.5,770337.5,0.000,0.000
205787.5,770337.5,0.264,0.004
205812.5,770337.5,0.000,0.000
205837.5,770337.5,0.000,0.000
205862.5,770337.5,0.000,0.000
205887.5,770337.5,0.000,0.000
205912.5,770337.5,0.066,0.001
205937.5,770337.5,0.000,0.000
205962.5,770337.5,0.000,0.000
205987.5,770337.5,0.000,0.000
206012.5,770337.5,0.000,0.000
206037.5,770337.5,0.000,0.000
206062.5,770337.5,0.000,0.000
206087.5,770337.5,0.000,0.000
206112.5,770337.5,0.000,0.000
206137.5,770337.5,0.000,0.000
206162.5,770337.5,0.000,0.000
206187.5,770337.5,0.000,0.000
206212.5,770337.5,0.000,0.000
206237.5,770337.5,0.000,0.000
206262.5,770337.5,0.000,0.000
206287.5,770337.5,0.000,0.000
206312.5,770337.5,0.000,0.000
206337.5,770337.5,0.000,0.000
206362.5,770337.5,0.000,0.000
206387.5,770337.5,0.000,0.000
206412.5,770337.5,0.000,0.000
206437.5,770337.5,0.000,0.000
206462.5,770337.5,0.000,0.000
206487.5,770337.5,0.000,0.000
206512.5,770337.5,0.000,0.000
206537.5,770337.5,0.000,0.000
206562.5,770337.5,0.000,0.000
206587.5,770337.5,0.000,0.000
206612.5,770337.5,0.000,0.000
206637.5,770337.5,0.000,0.000
206662.5,770337.5,0.000,0.000
205712.5,770312.5,0.066,0.001
205737.5,770312.5,0.066,0.001
205762.5,770312.5,0.066,0.001
205787.5,770312.5,0.000,0.000
205812.5,770312.5,0.000,0.000
205837.5,770312.5,0.000,0.000
205862.5,770312.5,0.000,0.000
205887.5,770312.5,0.000,0.000
205912.5,770312.5,0.000,0.000
205937.5,770312.5,0.000,0.000
205962.5,770312.5,0.000,0.000
205987.5,770312.5,0.000,0.000
206012.5,770312.5,0.000,0.000
206037.5,770312.5,0.000,0.000
206062.5,770312.5,0.000,0.000
206087.5,770312.5,0.000,0.000
206112.5,770312.5,0.000,0.000
206137.5,770312.5,0.000,0.000
206162.5,770312.5,0.000,0.000
206187.5,770312.5,0.000,0.000
206212.5,770312.5,0.000,0.000
206237.5,770312.5,0.000,0.000
206262.5,770312.5,0.000,0.000
206287.5,770312.5,0.000,0.000
206312.5,770312.5,0.000,0.000
206337.5,770312.5,0.000,0.000
206362.5,770312.5,0.000,0.000
206387.5,770312.5,0.000,0.000
206412.5,770312.5,0.000,0.000
206437.5,770312.5,0.000,0.000
206462.5,770312.5,0.000,0.000
206487.5,770312.5,0.000,0.000
206512.5,770312.5,0.000,0.000
206537.5,770312.5,0.000,0.000
206562.5,770312.5,0.000,0.000
206587.5,770312.5,0.000,0.000
206612.5,770312.5,0.000,0.000
206637.5,770312.5,0.000,0.000
206662.5,770312.5,0.000,0.000
205712.5,770287.5,0.066,0.001
205737.5,770287.5,0.000,0.000
205762.5,770287.5,0.000,0.000
205787.5,770287.5,0.066,0.001
205812.5,770287.5,0.000,0.000
205837.5,770287.5,0.000,0.000
205862.5,770287.5,0.066,0.001
205887.5,770287.5,0.000,0.000
205912.5,770287.5,0.000,0.000
205937.5,770287.5,0.000,0.000
205962.5,770287.5,0.000,0.000
205987.5,770287.5,0.000,0.000
206012.5,770287.5,0.000,0.000
206037.5,770287.5,0.000,0.000
206062.5,770287.5,0.000,0.000
206087.5,770287.5,0.000,0.000
206112.5,770287.5,0.000,0.000
206137.5,770287.5,0.000,0.000
206162.5,770287.5,0.000,0.000
206187.5,770287.5,0.000,0.000
206212.5,770287.5,0.000,0.000
206237.5,770287.5,0.000,0.000
206262.5,770287.5,0.000,0.000
206287.5,770287.5,0.000,0.000
206312.5,770287.5,0.000,0.000
206337.5,770287.5,0.000,0.000
206362.5,770287.5,0.000,0.000
206387.5,770287.5,0.000,0.000
206412.5,770287.5,0.000,0.000
206437.5,770287.5,0.000,0.000
206462.5,770287.5,0.000,0.000
206487.5,770287.5,0.000,0.000
206512.5,770287.5,0.000,0.000
206537.5,770287.5,0.000,0.000
206562.5,770287.5,0.000,0.000
206587.5,770287.5,0.000,0.000
206612.5,770287.5,0.000,0.000
206637.5,770287.5,0.000,0.000
206662.5,770287.5,0.000,0.000
205712.5,770262.5,0.000,0.000
205737.5,770262.5,0.000,0.000
205762.5,770262.5,0.066,0.001
205787.5,770262.5,0.000,0.000
205812.5,770262.5,0.000,0.000
205837.5,770262.5,0.000,0.000
205862.5,770262.5,0.000,0.000
205887.5,770262.5,0.066,0.001
205912.5,770262.5,0.000,0.000
205937.5,770262.5,0.000,0.000
205962.5,770262.5,0.000,0.000
205987.5,770262.5,0.000,0.000
206012.5,770262.5,0.000,0.000
206037.5,770262.5,0.000,0.000
206062.5,770262.5,0.000,0.000
206087.5,770262.5,0.000,0.000
206112.5,770262.5,0.000,0.000
206137.5,770262.5,0.000,0.000
206162.5,770262.5,0.000,0.000
206187.5,770262.5,0.000,0.000
206212.5,770262.5,0.000,0.000
206237.5,770262.5,0.000,0.000
206262.5,770262.5,0.000,0.000
206287.5,770262.5,0.000,0.000
206312.5,770262.5,0.000,0.000
206337.5,770262.5,0.000,0.000
206362.5,770262.5,0.000,0.000
206387.5,770262.5,0.000,0.000
206412.5,770262.5,0.000,0.000
206437.5,770262.5,0.000,0.000
206462.5,770262.5,0.000,0.000
206487.5,770262.5,0.000,0.000
206512.5,770262.5,0.000,0.000
206537.5,770262.5,0.000,0.000
206562.5,770262.5,0.000,0.000
206587.5,770262.5,0.000,0.000
206612.5,770262.5,0.000,0.000
206637.5,770262.5,0.000,0.000
206662.5,770262.5,0.000,0.000
205712.5,770237.5,0.000,0.000
205737.5,770237.5,0.000,0.000
205762.5,770237.5,0.000,0.000
205787.5,770237.5,0.000,0.000
205812.5,770237.5,0.000,0.000
205837.5,770237.5,0.000,0.000
205862.5,770237.5,0.000,0.000
205887.5,770237.5,0.000,0.000
205912.5,770237.5,0.000,0.000
205937.5,770237.5,0.000,0.000
205962.5,770237.5,0.000,0.000
205987.5,770237.5,0.000,0.000
206012.5,770237.5,0.000,0.000
206037.5,770237.5,0.000,0.000
206062.5,770237.5,0.000,0.000
206087.5,770237.5,0.000,0.000
206112.5,770237.5,0.000,0.000
206137.5,770237.5,0.000,0.000
206162.5,770237.5,0.000,0.000
206187.5,770237.5,0.000,0.000
206212.5,770237.5,0.000,0.000
206237.5,770237.5,0.000,0.000
206262.5,770237.5,0.000,0.000
206287.5,770237.5,0.000,0.000
206312.5,770237.5,0.000,0.000
206337.5,770237.5,0.000,0.000
206362.5,770237.5,0.000,0.000
206387.5,770237.5,0.000,0.000
206412.5,770237.5,0.000,0.000
206437.5,770237.5,0.000,0.000
206462.5,770237.5,0.000,0.000
206487.5,770237.5,0.000,0.000
206512.5,770237.5,0.000,0.000
206537.5,770237.5,0.000,0.000
206562.5,770237.5,0.000,0.000
206587.5,770237.5,0.000,0.000
206612.5,770237.5,0.000,0.000
206637.5,770237.5,0.000,0.000
206662.5,770237.5,0.000,0.000
205712.5,770212.5,0.000,0.000
205737.5,770212.5,0.000,0.000
205762.5,770212.5,0.000,0.000
205787.5,770212.5,0.000,0.000
205812.5,770212.5,0.000,0.000
205837.5,770212.5,0.000,0.000
205862.5,770212.5,0.000,0.000
205887.5,770212.5,0.000,0.000
205912.5,770212.5,0.000,0.000
205937.5,770212.5,0.000,0.000
205962.5,770212.5,0.000,0.000
205987.5,770212.5,0.000,0.000
206012.5,770212.5,0.000,0.000
206037.5,770212.5,0.000,0.000
206062.5,770212.5,0.000,0.000
206087.5,770212.5,0.000,0.000
206112.5,770212.5,0.000,0.000
206137.5,770212.5,0.000,0.000
206162.5,770212.5,0.000,0.000
206187.5,770212.5,0.000,0.000
206212.5,770212.5,0.000,0.000
206237.5,770212.5,0.000,0.000
206262.5,770212.5,0.000,0.000
206287.5,770212.5,0.000,0.000
206312.5,770212.5,0.000,0.000
206337.5,770212.5,0.000,0.000
206362.5,770212.5,0.000,0.000
206387.5,770212.5,0.000,0.000
206412.5,770212.5,0.000,0.000
206437.5,770212.5,0.000,0.000
206462.5,770212.5,0.000,0.000
206487.5,770212.5,0.000,0.000
206512.5,770212.5,0.000,0.000
206537.5,770212.5,0.000,0.000
206562.5,770212.5,0.000,0.000
206587.5,770212.5,0.000,0.000
206612.5,770212.5,0.000,0.000
206637.5,770212.5,0.000,0.000
206662.5,770212.5,0.000,0.000
